order_id,reviewer_id,product_id,review_text,rating,review_date
ORDT758DF0F4BB,CSTM81EB6,ETWS891660,"Warnanya cantik, persis seperti di foto.",3.5,2025-02-02
ORDT2945DCD72C,CSTMB70E3,ETWS0FEC58,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2024-04-03
ORDT82C26AC1B9,CSTMC8B47,ETWS6B7895,"Modelnya trendi, saya suka!",2.5,2025-01-17
ORDT1C7AE7F96C,CSTMEB380,ETWS788D41,Tasnya sangat bagus dan kuat!,2.5,2024-10-23
ORDT1C7AE7F96C,CSTMEB380,ETWS0ED45D,"Warnanya cantik, persis seperti di foto.",2.0,2024-11-06
ORDT29AFF89591,CSTMA61F9,ETWSCF1E10,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2024-10-28
ORDT29AFF89591,CSTMA61F9,ETWS1635E3,Pengiriman cepat dan kemasannya rapi!,2.0,2025-03-31
ORDT29AFF89591,CSTMA61F9,ETWSAFD4E4,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2024-10-16
ORDT8E8F89AC27,CSTM2AF57,ETWSDE6472,Tasnya sangat bagus dan kuat!,2.0,2025-02-04
ORDT8E8F89AC27,CSTM2AF57,ETWS6B7895,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2025-02-07
ORDT7C1D742F49,CSTM3F14B,ETWS97A4DF,Tasnya sangat bagus dan kuat!,3.0,2025-03-16
ORDTD58277BED0,CSTM01844,ETWSE327E6,"Modelnya trendi, saya suka!",4.0,2025-02-01
ORDTD58277BED0,CSTM01844,ETWS1362A3,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.5,2024-12-30
ORDTD58277BED0,CSTM01844,ETWS580551,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2025-02-12
ORDT7CFDBC927B,CSTM058A6,ETWSEB97AA,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2024-07-28
ORDT7CFDBC927B,CSTM058A6,ETWSAFD4E4,Pengiriman cepat dan kemasannya rapi!,3.5,2024-05-09
ORDT7CFDBC927B,CSTM058A6,ETWS269B95,Pengiriman cepat dan kemasannya rapi!,1.5,2024-08-08
ORDT4376A8D678,CSTMDA576,ETWS429354,"Modelnya trendi, saya suka!",2.0,2025-01-27
ORDT4EB4F3F0A8,CSTM79D90,ETWS9B8B2E,"Ukuran sesuai deskripsi, bisa muat banyak barang.",5.0,2024-08-01
ORDT4EB4F3F0A8,CSTM79D90,ETWSE327E6,Tasnya sangat bagus dan kuat!,3.0,2024-09-01
ORDTE2C2CE2DBC,CSTMB9CAB,ETWS80D7CD,"Harga sesuai dengan kualitas, tidak mengecewakan.",5.0,2025-02-19
ORDT6E1FEEF314,CSTMFE43B,ETWS3F526B,"Modelnya trendi, saya suka!",4.5,2025-03-01
ORDTDF9B265F7B,CSTMBED66,ETWSCC736B,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-10-18
ORDT26A715BD6D,CSTMC4A15,ETWSE6CE28,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-12-17
ORDT04F378F5B6,CSTM00B60,ETWSF636AB,"Warnanya cantik, persis seperti di foto.",2.5,2024-07-08
ORDT04F378F5B6,CSTM00B60,ETWS0B358B,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2024-12-18
ORDTADCAA98CBA,CSTM874B1,ETWSC031A7,"Modelnya trendi, saya suka!",2.5,2024-09-14
ORDTADCAA98CBA,CSTM874B1,ETWSC15EE8,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.0,2025-02-04
ORDTADCAA98CBA,CSTM874B1,ETWSCFDEAF,"Modelnya trendi, saya suka!",3.0,2024-04-21
ORDTFF5F17A94A,CSTM5915A,ETWSD583D5,"Warnanya cantik, persis seperti di foto.",1.0,2025-02-02
ORDT7A060D1B3A,CSTMF33C5,ETWS87B36D,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.5,2025-01-21
ORDT7A060D1B3A,CSTMF33C5,ETWS766811,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2024-12-14
ORDT36F8FD8232,CSTMC537B,ETWSDBCA47,"Warnanya cantik, persis seperti di foto.",3.5,2024-07-17
ORDTCC0EF0FCDD,CSTMCB960,ETWSAAEB9B,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2024-11-15
ORDTCC0EF0FCDD,CSTMCB960,ETWSB74AEA,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2024-05-22
ORDT3AFA30227D,CSTME989B,ETWS269B95,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2025-03-04
ORDT3AFA30227D,CSTME989B,ETWSB0A30D,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2024-08-12
ORDT734F2744D3,CSTMB6BCB,ETWSEF06D1,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.0,2024-12-16
ORDT734F2744D3,CSTMB6BCB,ETWS3726B0,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-02-06
ORDT734F2744D3,CSTMB6BCB,ETWS13A08B,"Modelnya trendi, saya suka!",3.5,2025-02-17
ORDT8B2392B70E,CSTM7E859,ETWS7924EC,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2025-01-04
ORDT8B2392B70E,CSTM7E859,ETWSAA1D9A,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.0,2025-01-13
ORDTF3A74EBF37,CSTM80279,ETWS488936,"Modelnya trendi, saya suka!",1.5,2025-03-08
ORDTF3A74EBF37,CSTM80279,ETWS147D3F,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-03-08
ORDTF3A74EBF37,CSTM80279,ETWS9E7355,"Warnanya cantik, persis seperti di foto.",3.5,2025-03-19
ORDTEFC54F5089,CSTMB34C3,ETWSF8003C,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2024-08-27
ORDTCEF1674640,CSTM1B79E,ETWSDD91D3,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2025-02-06
ORDTCEF1674640,CSTM1B79E,ETWS42C680,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2025-02-02
ORDTCEF1674640,CSTM1B79E,ETWS97A4DF,Tasnya sangat bagus dan kuat!,1.5,2025-03-31
ORDT3155E519CF,CSTM5496E,ETWSD2F5F0,"Warnanya cantik, persis seperti di foto.",3.5,2024-09-13
ORDT3155E519CF,CSTM5496E,ETWSB88758,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2024-10-02
ORDT3155E519CF,CSTM5496E,ETWSA86E4D,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2025-02-20
ORDTCC90B5114B,CSTM114FB,ETWSAA2917,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-12-14
ORDTCC90B5114B,CSTM114FB,ETWSB88758,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2025-03-24
ORDTCAEEF18037,CSTMF747F,ETWS48EAB0,"Modelnya trendi, saya suka!",1.5,2024-12-04
ORDTA26DADF5A7,CSTMCA9F4,ETWS32F890,"Modelnya trendi, saya suka!",3.0,2024-09-19
ORDT3DB028EC93,CSTMD205B,ETWSCCC2AE,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.0,2025-03-26
ORDT3DB028EC93,CSTMD205B,ETWS1362A3,Tasnya sangat bagus dan kuat!,1.5,2025-02-17
ORDT3DB028EC93,CSTMD205B,ETWS7B72E4,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-12-18
ORDT85D0BE64D8,CSTM6230A,ETWS18BC3C,"Warnanya cantik, persis seperti di foto.",1.5,2025-03-14
ORDT646C97F714,CSTMC1DE8,ETWSC5A05E,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.5,2024-10-12
ORDT646C97F714,CSTMC1DE8,ETWSCCC2AE,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2024-08-05
ORDTD3770130D4,CSTMDDE17,ETWS8A3DEA,"Warnanya cantik, persis seperti di foto.",1.5,2025-01-29
ORDT840AA56BAD,CSTM15D41,ETWSE327E6,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2024-11-08
ORDT840AA56BAD,CSTM15D41,ETWS62FACA,Pengiriman cepat dan kemasannya rapi!,4.5,2024-11-26
ORDT840AA56BAD,CSTM15D41,ETWSEFFE8E,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2024-10-17
ORDT19456EBC34,CSTMFA7B1,ETWSDD7EA1,"Lumayan, tapi kualitas tali kurang kuat.",2.0,2025-02-13
ORDT19456EBC34,CSTMFA7B1,ETWSDCEBE2,Pengiriman cepat dan kemasannya rapi!,4.5,2025-02-09
ORDT85567D4B5E,CSTM88813,ETWSF8003C,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-01-23
ORDT85567D4B5E,CSTM88813,ETWS8A3FA6,"Lumayan, tapi kualitas tali kurang kuat.",5.0,2024-12-13
ORDT85567D4B5E,CSTM88813,ETWSCDA7C0,Tasnya sangat bagus dan kuat!,1.5,2024-12-10
ORDT1E03734399,CSTMDE636,ETWSCE3C05,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2025-03-15
ORDT1E03734399,CSTMDE636,ETWSA65653,Tasnya sangat bagus dan kuat!,1.5,2025-03-16
ORDT1E03734399,CSTMDE636,ETWS6B9AAC,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.5,2024-11-08
ORDTEB079D1C71,CSTM6F096,ETWSEBD59A,Tasnya sangat bagus dan kuat!,1.5,2024-08-29
ORDTE58561D59A,CSTM83D75,ETWS3ECD2D,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2025-02-20
ORDTE58561D59A,CSTM83D75,ETWSA67718,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-10-24
ORDTE58561D59A,CSTM83D75,ETWS8A00AB,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-10-20
ORDT64565EDDA0,CSTMAFBBD,ETWS69678C,"Modelnya trendi, saya suka!",2.5,2024-07-14
ORDTFAEE1B6539,CSTM83E8F,ETWSEDCF87,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-10-23
ORDTFAEE1B6539,CSTM83E8F,ETWSB0CE33,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2024-07-14
ORDTFAEE1B6539,CSTM83E8F,ETWS18BC3C,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-07-31
ORDT68F69621D2,CSTM6FF24,ETWSEE4EB9,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2025-02-16
ORDT68F69621D2,CSTM6FF24,ETWSAAEB9B,"Warnanya cantik, persis seperti di foto.",2.5,2025-02-20
ORDT6DAFB2CC2C,CSTM06EA7,ETWS3C8DCE,Tasnya sangat bagus dan kuat!,5.0,2024-09-08
ORDT4500918E37,CSTMFAE26,ETWS002801,"Warnanya cantik, persis seperti di foto.",1.0,2025-02-15
ORDT4500918E37,CSTMFAE26,ETWSF34C60,"Warnanya cantik, persis seperti di foto.",4.0,2025-03-29
ORDTE61C46C9E8,CSTMC8AAB,ETWS7B4509,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2024-08-02
ORDTE61C46C9E8,CSTMC8AAB,ETWS6DCD4A,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2024-08-10
ORDT316C7C7061,CSTM90446,ETWS25A273,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.0,2024-05-26
ORDT316C7C7061,CSTM90446,ETWS9E7355,Tasnya sangat bagus dan kuat!,3.0,2025-03-16
ORDT316C7C7061,CSTM90446,ETWSAA1D9A,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-10-06
ORDT7C3B1AEE02,CSTMD2976,ETWS5378A5,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2025-03-10
ORDTF4ADB7C570,CSTMDABDD,ETWS891996,Pengiriman cepat dan kemasannya rapi!,2.5,2025-01-26
ORDTF4ADB7C570,CSTMDABDD,ETWSB0A30D,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-04-08
ORDTD83B15DA69,CSTM7A26A,ETWSF34C60,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2024-06-06
ORDTD83B15DA69,CSTM7A26A,ETWS7AB452,"Warnanya cantik, persis seperti di foto.",3.5,2024-02-13
ORDT5D68DFD73E,CSTM45496,ETWSB0CE33,Pengiriman cepat dan kemasannya rapi!,1.5,2025-02-09
ORDT5D68DFD73E,CSTM45496,ETWSEB596D,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2024-09-11
ORDT5D68DFD73E,CSTM45496,ETWS59D3D4,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2025-01-08
ORDT3CE1EDC1AB,CSTM05624,ETWS97A4DF,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.5,2024-09-09
ORDT3CE1EDC1AB,CSTM05624,ETWSBD5110,"Lumayan, tapi kualitas tali kurang kuat.",1.0,2025-02-20
ORDT03CC3F7047,CSTMF00CA,ETWSA3ABAE,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2024-09-23
ORDT03CC3F7047,CSTMF00CA,ETWS806ABE,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-03-06
ORDT03CC3F7047,CSTMF00CA,ETWS8E664D,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2024-04-04
ORDTA594439EEA,CSTMBCD91,ETWSCB253C,"Warnanya cantik, persis seperti di foto.",2.0,2025-02-22
ORDT4766D3B346,CSTM486EF,ETWS36E860,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2024-12-09
ORDT4766D3B346,CSTM486EF,ETWSF10659,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.0,2025-03-17
ORDT4766D3B346,CSTM486EF,ETWS3E9FF6,Pengiriman cepat dan kemasannya rapi!,4.0,2024-12-29
ORDT4EF497F5F6,CSTMFB0A2,ETWS80D7CD,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2024-04-21
ORDTD6A40FEE1A,CSTM3916C,ETWS96A08D,Tasnya sangat bagus dan kuat!,1.0,2025-03-13
ORDTD6A40FEE1A,CSTM3916C,ETWSFF9288,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2025-02-03
ORDTD6A40FEE1A,CSTM3916C,ETWSAAB11A,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.5,2025-03-09
ORDTC84858882B,CSTM9D00F,ETWS6BDFB5,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2025-03-24
ORDTC84858882B,CSTM9D00F,ETWSC56AB3,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.5,2024-12-16
ORDT946514FBEB,CSTM5EA87,ETWS20A2AC,Pengiriman cepat dan kemasannya rapi!,3.5,2024-12-08
ORDT946514FBEB,CSTM5EA87,ETWSEB596D,"Lumayan, tapi kualitas tali kurang kuat.",5.0,2024-09-20
ORDT946514FBEB,CSTM5EA87,ETWSC8525C,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-10-27
ORDT571B5856EB,CSTM77A89,ETWS269B95,"Lumayan, tapi kualitas tali kurang kuat.",1.0,2024-08-31
ORDTB9355D3232,CSTM7F271,ETWS64CBD3,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2024-11-26
ORDTB9355D3232,CSTM7F271,ETWS8C5F69,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.0,2024-12-17
ORDT8000F4EC6F,CSTME7974,ETWSC56AB3,Tasnya sangat bagus dan kuat!,3.5,2025-03-25
ORDT68C2FF1945,CSTMA38BF,ETWS7691B6,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2024-07-09
ORDT68C2FF1945,CSTMA38BF,ETWS5E783F,Pengiriman cepat dan kemasannya rapi!,3.0,2025-02-03
ORDT11BBD4D472,CSTM94B3A,ETWS0EFB7A,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-02-17
ORDT11BBD4D472,CSTM94B3A,ETWS25A273,Pengiriman cepat dan kemasannya rapi!,4.5,2025-03-05
ORDT1C95741809,CSTM2F06D,ETWS1A1A80,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2025-02-28
ORDT14BDE3A01A,CSTM993F0,ETWS0EFB7A,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2025-03-03
ORDT14BDE3A01A,CSTM993F0,ETWS4B6130,"Lumayan, tapi kualitas tali kurang kuat.",1.0,2024-08-18
ORDT14BDE3A01A,CSTM993F0,ETWSC15EE8,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2025-01-17
ORDT2E785BC796,CSTM427EB,ETWS048321,"Warnanya cantik, persis seperti di foto.",2.0,2024-08-11
ORDTADE2C0102C,CSTME4040,ETWSAFD4E4,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2025-03-11
ORDTADE2C0102C,CSTME4040,ETWSB58FD7,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2025-03-27
ORDTADE2C0102C,CSTME4040,ETWSF91D41,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2025-03-26
ORDT3D9FCBAC8A,CSTMF67A3,ETWS5E0A1B,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-01-16
ORDT3D9FCBAC8A,CSTMF67A3,ETWS5D855F,Tasnya sangat bagus dan kuat!,3.5,2024-09-30
ORDT3D9FCBAC8A,CSTMF67A3,ETWS3039FF,Pengiriman cepat dan kemasannya rapi!,4.5,2025-01-23
ORDTD1CA73A242,CSTME1A39,ETWS6B9AAC,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-06-20
ORDTD1CA73A242,CSTME1A39,ETWS891996,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2024-08-31
ORDT4D2B45238D,CSTM766F2,ETWS7B2F84,Tasnya sangat bagus dan kuat!,4.5,2024-12-24
ORDTD5B0A73A68,CSTM66345,ETWS0EDB31,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.0,2024-07-29
ORDTDBF9F59566,CSTM34548,ETWS890AD6,"Modelnya trendi, saya suka!",2.0,2025-03-21
ORDTDBF9F59566,CSTM34548,ETWS7691B6,"Warnanya cantik, persis seperti di foto.",4.0,2024-12-17
ORDTDBF9F59566,CSTM34548,ETWSEB97AA,Tasnya sangat bagus dan kuat!,3.5,2025-03-01
ORDT2E34B11658,CSTMC4F24,ETWS64CBD3,"Modelnya trendi, saya suka!",1.5,2025-03-18
ORDT2E34B11658,CSTMC4F24,ETWSC795D1,Pengiriman cepat dan kemasannya rapi!,3.5,2025-03-05
ORDTE03557517A,CSTMF92EB,ETWS147D3F,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-12-08
ORDTE03557517A,CSTMF92EB,ETWS891660,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-11-03
ORDT49535EEA5F,CSTM0E7F7,ETWSEAA76C,"Lumayan, tapi kualitas tali kurang kuat.",2.0,2025-03-19
ORDT49535EEA5F,CSTM0E7F7,ETWSD96432,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.5,2025-03-28
ORDTBB66EDD841,CSTMCC698,ETWSE4F858,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2024-12-30
ORDTBB66EDD841,CSTMCC698,ETWSA7F69E,"Lumayan, tapi kualitas tali kurang kuat.",1.0,2025-01-16
ORDTBB66EDD841,CSTMCC698,ETWS01B92D,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-12-04
ORDTE0D9E859C3,CSTM5C640,ETWSF91D41,Pengiriman cepat dan kemasannya rapi!,3.0,2025-03-13
ORDTE0D9E859C3,CSTM5C640,ETWSCCC2AE,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2024-08-04
ORDTF026852252,CSTME7CB1,ETWSB88758,Pengiriman cepat dan kemasannya rapi!,4.5,2025-03-24
ORDTAC31AAA31D,CSTMABF44,ETWS371852,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2025-01-07
ORDTAC31AAA31D,CSTMABF44,ETWS099755,Pengiriman cepat dan kemasannya rapi!,2.5,2024-12-30
ORDTAC31AAA31D,CSTMABF44,ETWS5D855F,"Lumayan, tapi kualitas tali kurang kuat.",1.0,2024-11-25
ORDT40F11CAAAD,CSTM05553,ETWSE4184F,"Warnanya cantik, persis seperti di foto.",4.5,2024-12-06
ORDT40F11CAAAD,CSTM05553,ETWSF91B79,"Modelnya trendi, saya suka!",3.5,2024-06-16
ORDTFA215D1BB1,CSTM22905,ETWSD96432,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-02-28
ORDTFA215D1BB1,CSTM22905,ETWS2A7149,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2024-11-24
ORDTD89B64D723,CSTM54CBD,ETWSEB596D,Pengiriman cepat dan kemasannya rapi!,2.5,2025-03-06
ORDTD89B64D723,CSTM54CBD,ETWS048321,Pengiriman cepat dan kemasannya rapi!,3.5,2025-01-26
ORDTA43BD0F5EA,CSTM42FA7,ETWSF1AB1E,"Warnanya cantik, persis seperti di foto.",2.5,2025-01-18
ORDTA43BD0F5EA,CSTM42FA7,ETWS278D45,"Modelnya trendi, saya suka!",4.0,2024-12-28
ORDT97D6222669,CSTME226A,ETWS6DCD4A,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2024-12-06
ORDT97D6222669,CSTME226A,ETWS2837EF,Tasnya sangat bagus dan kuat!,3.0,2025-03-14
ORDT97D6222669,CSTME226A,ETWSEB97AA,"Warnanya cantik, persis seperti di foto.",2.0,2025-02-21
ORDT46229ECA92,CSTM34DD4,ETWS371852,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2024-10-29
ORDT46229ECA92,CSTM34DD4,ETWS85A726,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2025-01-06
ORDT46229ECA92,CSTM34DD4,ETWSC15EE8,"Modelnya trendi, saya suka!",4.5,2025-03-02
ORDT36BEB8F8D0,CSTMC4818,ETWS7B2F84,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2024-09-05
ORDT36BEB8F8D0,CSTMC4818,ETWS42C680,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.0,2024-06-29
ORDT36BEB8F8D0,CSTMC4818,ETWS185CED,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.0,2024-05-04
ORDTD5420807BE,CSTM16814,ETWSC2F190,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-01-09
ORDTD5420807BE,CSTM16814,ETWSEE4EB9,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2024-07-25
ORDT1D6DC7EDE0,CSTM165BC,ETWS0A5B45,Pengiriman cepat dan kemasannya rapi!,3.0,2025-01-01
ORDT2B1969F2C9,CSTM807B8,ETWS01B92D,Pengiriman cepat dan kemasannya rapi!,4.0,2024-08-31
ORDT2B1969F2C9,CSTM807B8,ETWS7EEC0B,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2024-07-16
ORDTBBFB785041,CSTMED193,ETWS015FFC,"Warnanya cantik, persis seperti di foto.",3.0,2025-01-02
ORDT939F59FB4F,CSTM285C8,ETWSFAF604,Pengiriman cepat dan kemasannya rapi!,1.5,2024-12-30
ORDTE6DA232B79,CSTM42B4C,ETWS42C680,Tasnya sangat bagus dan kuat!,5.0,2025-03-29
ORDTE6DA232B79,CSTM42B4C,ETWSB2BFDA,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.5,2025-02-27
ORDTE6DA232B79,CSTM42B4C,ETWS11BA9A,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.0,2025-03-15
ORDT373CFBA251,CSTM0B7C7,ETWS639911,Tasnya sangat bagus dan kuat!,4.5,2025-01-02
ORDT663224D583,CSTMD4856,ETWS3726EE,"Modelnya trendi, saya suka!",4.0,2025-02-07
ORDT62647B2D5D,CSTMD0BFE,ETWSFAF604,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-03-31
ORDT62647B2D5D,CSTMD0BFE,ETWSEE4EB9,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.0,2025-02-27
ORDT62647B2D5D,CSTMD0BFE,ETWS79A897,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-12-09
ORDT441A0AB699,CSTM8DEB9,ETWS957CDD,Tasnya sangat bagus dan kuat!,4.5,2025-03-24
ORDT441A0AB699,CSTM8DEB9,ETWS4921C9,"Modelnya trendi, saya suka!",2.0,2024-12-30
ORDT4E4B5FD8AD,CSTM4EB39,ETWS290A73,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-01-30
ORDT4E4B5FD8AD,CSTM4EB39,ETWS3726B0,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.0,2024-05-11
ORDT4E4B5FD8AD,CSTM4EB39,ETWSAD11FD,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2024-04-20
ORDTDCD280F54F,CSTMA24BF,ETWS278D45,"Modelnya trendi, saya suka!",1.5,2025-02-20
ORDTDCD280F54F,CSTMA24BF,ETWSDBCA47,"Warnanya cantik, persis seperti di foto.",2.0,2025-03-10
ORDTDCD280F54F,CSTMA24BF,ETWS0EFB7A,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2025-03-12
ORDTAC3F433051,CSTMA8D39,ETWS546957,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2024-11-29
ORDTAC3F433051,CSTMA8D39,ETWS20A2AC,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-02-10
ORDTF04887C47D,CSTMC63DE,ETWSF25249,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2025-01-12
ORDT11046DF243,CSTM96740,ETWSEB596D,Tasnya sangat bagus dan kuat!,2.0,2025-02-16
ORDT11046DF243,CSTM96740,ETWS62FACA,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-01-29
ORDT3FE4A59177,CSTM24CF1,ETWSEB596D,"Ukuran sesuai deskripsi, bisa muat banyak barang.",5.0,2024-05-05
ORDTE0197BD157,CSTMDB4F3,ETWS6D9F90,Tasnya sangat bagus dan kuat!,1.5,2025-01-20
ORDT53EDBF5874,CSTMFCA10,ETWS5CEB66,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.0,2025-03-18
ORDT53EDBF5874,CSTMFCA10,ETWSDFB723,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2025-02-16
ORDTD29F865E02,CSTM4744E,ETWS2E2232,"Modelnya trendi, saya suka!",2.5,2024-07-28
ORDTD29F865E02,CSTM4744E,ETWSD96432,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-09-03
ORDT9C61DCB5AF,CSTM51A30,ETWSFF8087,Tasnya sangat bagus dan kuat!,3.5,2024-05-20
ORDT9C61DCB5AF,CSTM51A30,ETWSEE4EB9,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2025-01-12
ORDT6765053D96,CSTM4713B,ETWS553A67,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2024-12-12
ORDTBADF26F7FE,CSTM710F2,ETWSCF1E10,"Modelnya trendi, saya suka!",5.0,2024-11-27
ORDTBADF26F7FE,CSTM710F2,ETWS88F943,Pengiriman cepat dan kemasannya rapi!,4.5,2025-02-02
ORDTAD764A4336,CSTM32A00,ETWSAA6ACD,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-02-20
