order_id,customer_id,product_id,color_id,quantity,order_date,order_status,shipping_method,payment_method,total_price
ORDT4449473E38,CSTM86D16,ETWS7B2F84,ECLRC0FF09,1,2025-02-18,Dikirim,SiCepat,BRI,396750
ORDT4449473E38,CSTM86D16,ETWS0B358B,ECLRAC652C,3,2025-02-18,Dikirim,SiCepat,BRI,493500
ORDTF99E116C58,CSTMAECE4,ETWSC1F28E,ECLR5E4A65,1,2024-06-28,Selesai,SiCepat,COD,275080
ORDT9147E7A0CE,CSTM09B87,ETWSDB2E4C,ECLRAC652C,1,2024-09-26,Selesai,SiCepat,DANA,160000
ORDT9147E7A0CE,CSTM09B87,ETWS3A15A5,ECLREC6E8E,1,2024-09-26,Selesai,SiCepat,DANA,399200
ORDT6AD88D27C9,CSTM46B28,ETWS36E860,ECLRAC652C,3,2024-01-12,Selesai,SiCepat,BRI,553500
ORDTCD28BD0C63,CSTM3C89E,ETWSDB2E4C,ECLRAC652C,3,2024-08-13,Selesai,J&T,BRI,480000
ORDTCD28BD0C63,CSTM3C89E,ETWSD7FC0C,ECLRAC652C,3,2024-08-13,Selesai,J&T,BRI,627000
ORDTC4D2009511,CSTMCA9A6,ETWSD1271E,ECLR163C59,1,2024-09-21,Selesai,JNE,BCA,198550
ORDTC4D2009511,CSTMCA9A6,ETWSA73D7C,ECLRAC652C,2,2024-09-21,Selesai,JNE,BCA,190800
ORDTC4D2009511,CSTMCA9A6,ETWS85A726,ECLR739363,1,2024-09-21,Selesai,JNE,BCA,464550
ORDT065156C511,CSTMC918B,ETWS967B37,ECLR5E4A65,2,2024-07-05,Selesai,SiCepat,BCA,302100
ORDT065156C511,CSTMC918B,ETWS429354,ECLR739363,3,2024-07-05,Selesai,SiCepat,BCA,747000
ORDT065156C511,CSTMC918B,ETWSE6CE28,ECLR5E4A65,1,2024-07-05,Selesai,SiCepat,BCA,502550
ORDTC0EE8AF78B,CSTME0E8F,ETWSEF06D1,ECLRAC652C,2,2024-12-29,Selesai,JNE,COD,153300
ORDTC0EE8AF78B,CSTME0E8F,ETWS3F526B,ECLRAC7B95,1,2024-12-29,Selesai,JNE,COD,161400
ORDT845FAAC13D,CSTM06559,ETWS013F34,ECLRA39C8D,2,2024-10-23,Selesai,SiCepat,OVO,258000
ORDT71B5DD257C,CSTM9F293,ETWS5913FA,ECLRAC652C,2,2024-05-31,Selesai,JNE,DANA,383200
ORDT71B5DD257C,CSTM9F293,ETWSDFB723,ECLR417205,2,2024-05-31,Selesai,JNE,DANA,858000
ORDT53AD853049,CSTM9E3AA,ETWS5378A5,ECLR2C2AD1,3,2024-09-01,Selesai,J&T,OVO,285000
ORDT53AD853049,CSTM9E3AA,ETWSC031A7,ECLR20695F,1,2024-09-01,Selesai,J&T,OVO,141550
ORDT57D5B02361,CSTMB751A,ETWS099755,ECLR9BAF23,2,2025-02-19,Dikirim,J&T,COD,438000
ORDT57D5B02361,CSTMB751A,ETWSC97B66,ECLRA9C7CB,2,2025-02-19,Dikirim,J&T,COD,858000
ORDT57D5B02361,CSTMB751A,ETWS13A08B,ECLRAC652C,1,2025-02-19,Dikirim,J&T,COD,239000
ORDT05A34E3226,CSTM41920,ETWS766811,ECLRAC652C,1,2024-11-07,Selesai,JNE,BNI,194350
ORDT05A34E3226,CSTM41920,ETWS0FEC58,ECLRAC652C,2,2024-11-07,Selesai,JNE,BNI,858000
ORDT7331010C98,CSTM3C483,ETWS6EB379,ECLRAB262D,2,2024-07-24,Selesai,J&T,BRI,918000
ORDTBE63A931BB,CSTM544F5,ETWS85A726,ECLR739363,2,2024-12-10,Selesai,JNE,DANA,929100
ORDTBE63A931BB,CSTM544F5,ETWSD5A198,ECLRAC652C,3,2024-12-10,Selesai,JNE,DANA,546000
ORDTD1F7E05207,CSTM1B173,ETWS1503F8,ECLR1108AE,2,2025-02-17,Dikirim,J&T,GoPay,1138100
ORDTD1F7E05207,CSTM1B173,ETWS093D85,ECLRAC652C,2,2025-02-17,Dikirim,J&T,GoPay,369000
ORDTD1F7E05207,CSTM1B173,ETWSAFD4E4,ECLRE6DDC0,2,2025-02-17,Dikirim,J&T,GoPay,58000
ORDT5113B0735B,CSTME7B3B,ETWS7924EC,ECLRAC652C,3,2024-04-27,Selesai,SiCepat,OVO,664200
ORDT4D3467B141,CSTMA23FD,ETWSD96432,ECLREAF723,3,2024-02-26,Selesai,J&T,BCA,1287000
ORDT4D3467B141,CSTMA23FD,ETWS4D61EB,ECLR20695F,2,2024-02-26,Selesai,J&T,BCA,398000
ORDT4D3467B141,CSTMA23FD,ETWSEC0709,ECLR6BD74D,1,2024-02-26,Selesai,J&T,BCA,499000
ORDTCE777F56C0,CSTM8D431,ETWSD1271E,ECLR163C59,2,2024-09-04,Selesai,JNE,BNI,397100
ORDTCE777F56C0,CSTM8D431,ETWSE09E74,ECLRAC652C,3,2024-09-04,Selesai,JNE,BNI,4497000
ORDT3EBE58F896,CSTMABA11,ETWS4F0AA5,ECLR215F47,1,2024-11-05,Selesai,J&T,Mandiri,519000
ORDT3EBE58F896,CSTMABA11,ETWS048321,ECLREAF723,2,2024-11-05,Selesai,J&T,Mandiri,778000
ORDT3EBE58F896,CSTMABA11,ETWSB83B81,ECLR518588,1,2024-11-05,Selesai,J&T,Mandiri,141550
ORDT0B6CE44A22,CSTM2FED6,ETWSCB253C,ECLR215F47,1,2024-09-27,Selesai,J&T,Mandiri,272300
ORDT0B6CE44A22,CSTM2FED6,ETWS449EE0,ECLRAC652C,1,2024-09-27,Selesai,J&T,Mandiri,140000
ORDT90A8C74BD7,CSTM18EB1,ETWS9BBEE2,ECLRAC652C,2,2024-06-24,Selesai,JNE,DANA,1385100
ORDT90A8C74BD7,CSTM18EB1,ETWS79FF57,ECLR64CBE6,1,2024-06-24,Selesai,JNE,DANA,199000
ORDT90A8C74BD7,CSTM18EB1,ETWS967B37,ECLR5E4A65,1,2024-06-24,Selesai,JNE,DANA,151050
ORDT5F1A62EF0D,CSTM15602,ETWS7B4509,ECLR739363,2,2024-07-17,Selesai,JNE,COD,858000
ORDT5F1A62EF0D,CSTM15602,ETWS10DD2D,ECLRAC652C,1,2024-07-17,Selesai,JNE,COD,245000
ORDT5F1A62EF0D,CSTM15602,ETWS7923D4,ECLR215F47,2,2024-07-17,Selesai,JNE,COD,1038000
ORDT93889F08EC,CSTM17987,ETWS488936,ECLRAA7362,1,2024-04-10,Selesai,JNE,GoPay,309000
ORDT93889F08EC,CSTM17987,ETWSC15EE8,ECLRAC652C,1,2024-04-10,Selesai,JNE,GoPay,479000
ORDT93889F08EC,CSTM17987,ETWS7C75AA,ECLR972714,2,2024-04-10,Selesai,JNE,GoPay,238000
ORDT3DA6FCFA01,CSTM7D1EA,ETWSF8003C,ECLRAB262D,1,2024-07-03,Selesai,J&T,BCA,616550
ORDT3DA6FCFA01,CSTM7D1EA,ETWS64CBD3,ECLR2C2AD1,1,2024-07-03,Selesai,J&T,BCA,85000
ORDT30FE9B29BE,CSTMB37AC,ETWSC56AB3,ECLRAC7B95,3,2025-02-01,Selesai,SiCepat,OVO,600000
ORDT30FE9B29BE,CSTMB37AC,ETWSA86E4D,ECLRF96ACE,3,2025-02-01,Selesai,SiCepat,OVO,313500
ORDT6BC826959A,CSTM7ACFE,ETWS0AF595,ECLR7B12A0,1,2024-08-12,Selesai,SiCepat,COD,151050
ORDT3D1BEC509E,CSTMA65C4,ETWSAA2917,ECLR417205,3,2024-03-18,Selesai,J&T,GoPay,501600
ORDT3D1BEC509E,CSTMA65C4,ETWSA454CE,ECLR138E5E,3,2024-03-18,Selesai,J&T,GoPay,1173600
ORDT3D1BEC509E,CSTMA65C4,ETWSC8525C,ECLR9BAF23,2,2024-03-18,Selesai,J&T,GoPay,138000
ORDT3C0ACEEEAB,CSTM82056,ETWS7691B6,ECLR952ECF,1,2025-02-20,Dikirim,J&T,BNI,89500
ORDT3C0ACEEEAB,CSTM82056,ETWSB58FD7,ECLRAC652C,1,2025-02-20,Dikirim,J&T,BNI,259000
ORDTFE35FED574,CSTM53943,ETWSD583D5,ECLRAB262D,3,2024-07-15,Selesai,JNE,BCA,973050
ORDTFE35FED574,CSTM53943,ETWS6B9AAC,ECLRA39C8D,3,2024-07-15,Selesai,JNE,BCA,897000
ORDT5FD7607DA1,CSTMF4B33,ETWS15E214,ECLR55CFF5,3,2024-09-23,Selesai,SiCepat,BRI,681150
ORDT5FD7607DA1,CSTMF4B33,ETWS712B94,ECLR7B12A0,2,2024-09-23,Selesai,SiCepat,BRI,208600
ORDTBD3409D2B3,CSTMD09C5,ETWS4DABC0,ECLRB40366,1,2024-07-17,Selesai,SiCepat,Mandiri,198550
ORDTC0F1A1399F,CSTMFABA6,ETWSE6CE28,ECLR5E4A65,2,2024-03-09,Selesai,SiCepat,DANA,1005100
ORDT9218BAA3E9,CSTM17011,ETWS5E0A1B,ECLR4CEC72,2,2024-12-10,Selesai,J&T,COD,416100
ORDT9218BAA3E9,CSTM17011,ETWS0078F3,ECLR1108AE,2,2024-12-10,Selesai,J&T,COD,844560
ORDTAAB6DF142A,CSTM11E3D,ETWSC1F28E,ECLR5E4A65,3,2024-03-06,Selesai,J&T,DANA,825240
ORDTAAB6DF142A,CSTM11E3D,ETWS974000,ECLRC0FF09,1,2024-03-06,Selesai,J&T,DANA,94050
ORDT0C7E3CC4B5,CSTMF963C,ETWS147D3F,ECLRCC01E6,1,2024-06-03,Selesai,SiCepat,GoPay,244300
ORDT0C7E3CC4B5,CSTMF963C,ETWS32F890,ECLR739363,3,2024-06-03,Selesai,SiCepat,GoPay,597600
ORDT0C7E3CC4B5,CSTMF963C,ETWSF23FFD,ECLRA9C7CB,2,2024-06-03,Selesai,SiCepat,GoPay,318000
ORDT7F1BCAB96B,CSTMB869A,ETWS9D9BB4,ECLR8D3E15,1,2024-12-16,Selesai,J&T,BCA,616550
ORDT754391D0B8,CSTMC08DE,ETWS5913FA,ECLRAC652C,3,2024-09-25,Selesai,J&T,BNI,574800
ORDT3E1202229E,CSTM66583,ETWSC14251,ECLRA39C8D,3,2024-02-17,Selesai,JNE,COD,1197000
ORDT3E1202229E,CSTM66583,ETWS69CD07,ECLRF96ACE,1,2024-02-17,Selesai,JNE,COD,396750
ORDTE0AD746A1A,CSTMCBBB1,ETWSEFFE8E,ECLR5E4A65,2,2024-06-30,Selesai,SiCepat,COD,340100
ORDTE0AD746A1A,CSTMCBBB1,ETWS09ECC7,ECLR5E4A65,2,2024-06-30,Selesai,SiCepat,COD,1233100
ORDTE0AD746A1A,CSTMCBBB1,ETWS6D9F90,ECLRAC652C,3,2024-06-30,Selesai,SiCepat,COD,387450
ORDTBA2C55498D,CSTM84992,ETWS32F890,ECLR739363,1,2024-11-13,Selesai,J&T,Mandiri,199200
ORDTBA2C55498D,CSTM84992,ETWSF93D2A,ECLRAC652C,1,2024-11-13,Selesai,J&T,Mandiri,221400
ORDT0307596046,CSTM8954D,ETWSE75C86,ECLRAC652C,2,2024-08-11,Selesai,SiCepat,BRI,399200
ORDT0307596046,CSTM8954D,ETWS96607F,ECLRB40366,1,2024-08-11,Selesai,SiCepat,BRI,284050
ORDT4A7F171105,CSTMD7965,ETWS0A5B45,ECLR5E4A65,2,2024-06-04,Selesai,J&T,BCA,1358000
ORDT4A7F171105,CSTMD7965,ETWS193F00,ECLRAC652C,1,2024-06-04,Selesai,J&T,BCA,221400
ORDTDD08DEF01E,CSTM07EBE,ETWSCE3C05,ECLRA39C8D,3,2024-07-24,Selesai,JNE,BNI,567000
ORDTDD08DEF01E,CSTM07EBE,ETWSDC2863,ECLR9478A0,1,2024-07-24,Selesai,JNE,BNI,149500
ORDTDD08DEF01E,CSTM07EBE,ETWS85A726,ECLR739363,1,2024-07-24,Selesai,JNE,BNI,464550
ORDTD068A4C141,CSTMDB2DD,ETWS09ECC7,ECLR5E4A65,3,2024-01-04,Selesai,J&T,OVO,1849650
ORDTD068A4C141,CSTMDB2DD,ETWS187C0A,ECLR739363,2,2024-01-04,Selesai,J&T,OVO,397100
ORDTF6E34A5E00,CSTM8C2E9,ETWS015FFC,ECLRA39C8D,3,2024-05-10,Selesai,JNE,BNI,987000
ORDTECB754D1C7,CSTM7BAE8,ETWS0C0E22,ECLRF96ACE,1,2025-01-03,Selesai,JNE,DANA,160550
ORDTECB754D1C7,CSTM7BAE8,ETWSCE3DE3,ECLRAC652C,3,2025-01-03,Selesai,JNE,DANA,457650
ORDTECB754D1C7,CSTM7BAE8,ETWS35121B,ECLR5E4A65,1,2025-01-03,Selesai,JNE,DANA,170050
ORDTF831E1D3CF,CSTM5FC47,ETWSD583D5,ECLRAB262D,3,2025-01-20,Selesai,JNE,Mandiri,973050
ORDTF831E1D3CF,CSTM5FC47,ETWSD12D7A,ECLRAC652C,3,2025-01-20,Selesai,JNE,Mandiri,747000
ORDT033373FFBC,CSTMDA721,ETWS5913FA,ECLRAC652C,3,2025-01-22,Selesai,J&T,GoPay,574800
ORDTE1BBDCEE2E,CSTM0C660,ETWSF8003C,ECLRAB262D,2,2024-12-09,Selesai,J&T,OVO,1233100
ORDTE1BBDCEE2E,CSTM0C660,ETWSAFD4E4,ECLRE6DDC0,3,2024-12-09,Selesai,J&T,OVO,87000
ORDTF281DA1875,CSTM801BA,ETWS56743B,ECLRAC652C,1,2024-03-10,Selesai,SiCepat,Mandiri,569050
ORDTF281DA1875,CSTM801BA,ETWS88F943,ECLRAC652C,3,2024-03-10,Selesai,SiCepat,Mandiri,628500
ORDTF281DA1875,CSTM801BA,ETWS2F0E0E,ECLRE6DDC0,2,2024-03-10,Selesai,SiCepat,Mandiri,158000
ORDT4988F7A761,CSTM315A5,ETWS67E29D,ECLR4CEC72,1,2024-09-13,Selesai,JNE,BCA,199000
ORDT89D9EEE7EF,CSTMEB5CD,ETWS553A67,ECLR138E5E,1,2024-11-13,Selesai,JNE,Mandiri,237300
ORDT89D9EEE7EF,CSTMEB5CD,ETWSC97B66,ECLRA9C7CB,2,2024-11-13,Selesai,JNE,Mandiri,858000
ORDTB4DF06E243,CSTM9E860,ETWS7C75AA,ECLR972714,2,2025-01-05,Selesai,J&T,DANA,238000
ORDTB4DF06E243,CSTM9E860,ETWSA3ABAE,ECLRAC652C,2,2025-01-05,Selesai,J&T,DANA,558000
ORDTB4DF06E243,CSTM9E860,ETWS4F0AA5,ECLR215F47,1,2025-01-05,Selesai,J&T,DANA,519000
ORDTED30A1239C,CSTMDC7C9,ETWS656E3E,ECLRAC652C,2,2024-02-09,Selesai,SiCepat,Mandiri,578000
ORDTED30A1239C,CSTMDC7C9,ETWS80D7CD,ECLRAB262D,3,2024-02-09,Selesai,SiCepat,Mandiri,1279650
ORDTED30A1239C,CSTMDC7C9,ETWS1362A3,ECLREC6E8E,2,2024-02-09,Selesai,SiCepat,Mandiri,1010160
ORDT79F474D4EF,CSTM79CDB,ETWS96A08D,ECLR1108AE,2,2024-06-18,Selesai,J&T,Mandiri,458000
ORDT8C1BB9486D,CSTM32402,ETWS2E2232,ECLR215F47,3,2025-01-22,Selesai,SiCepat,OVO,747000
ORDT8C1BB9486D,CSTM32402,ETWS80D7CD,ECLRAB262D,3,2025-01-22,Selesai,SiCepat,OVO,1279650
ORDTB67BA13EDF,CSTM816DF,ETWS967B37,ECLR5E4A65,1,2024-11-01,Selesai,SiCepat,OVO,151050
ORDTB1634B66C9,CSTM0E5C4,ETWS5378A5,ECLR2C2AD1,2,2024-10-12,Selesai,SiCepat,BRI,190000
ORDTF8819286A0,CSTM8631C,ETWS3ECD2D,ECLRA39C8D,2,2024-03-28,Selesai,J&T,BCA,929100
ORDTF8819286A0,CSTM8631C,ETWS3148F6,ECLREC6E8E,3,2024-03-28,Selesai,J&T,BCA,282150
ORDTCE7CFC9C27,CSTMA75E3,ETWSD65441,ECLRAC652C,2,2024-01-29,Selesai,J&T,BNI,299000
ORDTCE7CFC9C27,CSTMA75E3,ETWSF23FFD,ECLRA9C7CB,2,2024-01-29,Selesai,J&T,BNI,318000
ORDT229EB9F5C8,CSTMDA8F5,ETWS043689,ECLREC6E8E,1,2024-06-29,Selesai,JNE,BRI,171600
ORDT229EB9F5C8,CSTMDA8F5,ETWS62FACA,ECLR739363,3,2024-06-29,Selesai,JNE,BRI,657000
ORDTA62BCBC7DC,CSTM6D8C1,ETWS0FEC58,ECLRAC652C,1,2024-01-23,Selesai,JNE,GoPay,429000
ORDTA62BCBC7DC,CSTM6D8C1,ETWS0B5C2F,ECLR5E4A65,2,2024-01-23,Selesai,JNE,GoPay,498000
ORDTA5780813E1,CSTM542F6,ETWS27916F,ECLR215F47,3,2024-03-20,Selesai,JNE,BRI,223500
ORDTA5780813E1,CSTM542F6,ETWSB0A30D,ECLREC6E8E,2,2024-03-20,Selesai,JNE,BRI,858000
ORDT4831319E49,CSTMBA3F1,ETWSBCD4D6,ECLREC6E8E,2,2024-07-23,Selesai,JNE,COD,340100
ORDTB270EAECD5,CSTM7B545,ETWS7B4509,ECLR739363,1,2024-06-05,Selesai,JNE,BNI,429000
ORDTB270EAECD5,CSTM7B545,ETWS553A67,ECLR138E5E,1,2024-06-05,Selesai,JNE,BNI,237300
ORDT96192D521B,CSTM14225,ETWS4CF5C3,ECLRA39C8D,2,2024-04-14,Selesai,SiCepat,Mandiri,658000
ORDT96192D521B,CSTM14225,ETWSD583D5,ECLRAB262D,3,2024-04-14,Selesai,SiCepat,Mandiri,973050
ORDT96192D521B,CSTM14225,ETWS048321,ECLREAF723,2,2024-04-14,Selesai,SiCepat,Mandiri,778000
ORDTD234FBCE0B,CSTMDC50E,ETWSD1271E,ECLR163C59,1,2024-01-24,Selesai,JNE,OVO,198550
ORDTD234FBCE0B,CSTMDC50E,ETWSCC736B,ECLRB4934C,1,2024-01-24,Selesai,JNE,OVO,429000
ORDT9F2179A9B4,CSTM1D56B,ETWSAFD4E4,ECLRE6DDC0,2,2025-01-07,Selesai,J&T,GoPay,58000
ORDT9F2179A9B4,CSTM1D56B,ETWS640DF3,ECLRAB262D,2,2025-01-07,Selesai,J&T,GoPay,598000
ORDT06D1C92F46,CSTMB55C0,ETWS15E214,ECLR55CFF5,2,2024-03-17,Selesai,J&T,BCA,454100
ORDTB63240BE3C,CSTM4CC19,ETWS321D7C,ECLR5E4A65,2,2024-12-20,Selesai,J&T,COD,398000
ORDTB63240BE3C,CSTM4CC19,ETWSD96432,ECLREAF723,3,2024-12-20,Selesai,J&T,COD,1287000
ORDTB63240BE3C,CSTM4CC19,ETWS35121B,ECLR5E4A65,1,2024-12-20,Selesai,J&T,COD,170050
ORDT5F5BA1BADD,CSTMEAFEB,ETWSE6CE28,ECLR5E4A65,2,2024-08-28,Selesai,J&T,BNI,1005100
ORDT5B92CFF22F,CSTM1E984,ETWSA64523,ECLRAC652C,2,2024-10-19,Selesai,J&T,OVO,1398000
ORDT5B92CFF22F,CSTM1E984,ETWS187C0A,ECLR739363,2,2024-10-19,Selesai,J&T,OVO,397100
ORDT10FF7FCF87,CSTM2BDD2,ETWS806ABE,ECLRAC652C,2,2024-09-25,Selesai,SiCepat,COD,329000
ORDT10FF7FCF87,CSTM2BDD2,ETWS5A7C6A,ECLR55CFF5,3,2024-09-25,Selesai,SiCepat,COD,537000
ORDT10FF7FCF87,CSTM2BDD2,ETWSF25249,ECLRAC652C,1,2024-09-25,Selesai,SiCepat,COD,312550
ORDT1B2F888255,CSTMA28C6,ETWS269B95,ECLRAC652C,1,2025-02-03,Selesai,J&T,OVO,407550
ORDT1B2F888255,CSTMA28C6,ETWS6B7895,ECLRB4934C,3,2025-02-03,Selesai,J&T,OVO,387000
ORDT1B2F888255,CSTMA28C6,ETWS85A726,ECLR739363,1,2025-02-03,Selesai,J&T,OVO,464550
ORDTB3657E916B,CSTM57B11,ETWS553A67,ECLR138E5E,2,2025-02-22,Dikirim,J&T,BCA,474600
ORDTB3657E916B,CSTM57B11,ETWS7505F4,ECLRAC652C,1,2025-02-22,Dikirim,J&T,BCA,279000
ORDT8989F9AEFA,CSTM7CA50,ETWS449EE0,ECLRAC652C,3,2024-03-13,Selesai,SiCepat,OVO,420000
ORDT8989F9AEFA,CSTM7CA50,ETWSA5F569,ECLR7AC469,1,2024-03-13,Selesai,SiCepat,OVO,198550
ORDTB6FFA78EF0,CSTMEF106,ETWSAA367B,ECLR1108AE,3,2024-11-08,Selesai,SiCepat,OVO,453150
ORDTBDDC82CFF0,CSTMAE257,ETWS147D3F,ECLRCC01E6,2,2025-01-12,Selesai,SiCepat,DANA,488600
ORDT3A3E525BD4,CSTM1996F,ETWS59F571,ECLRA39C8D,1,2024-10-20,Selesai,JNE,BRI,94050
ORDT3A3E525BD4,CSTM1996F,ETWS6C9C8B,ECLRF96ACE,3,2024-10-20,Selesai,JNE,BRI,880440
ORDT3A3E525BD4,CSTM1996F,ETWS62FACA,ECLR739363,3,2024-10-20,Selesai,JNE,BRI,657000
ORDTC392949097,CSTM21F2C,ETWS580551,ECLR9478A0,2,2024-01-03,Selesai,SiCepat,DANA,698000
ORDTC392949097,CSTM21F2C,ETWS0BEE0B,ECLR4CEC72,2,2024-01-03,Selesai,SiCepat,DANA,358000
ORDTC392949097,CSTM21F2C,ETWSE4184F,ECLRAC652C,1,2024-01-03,Selesai,SiCepat,DANA,55000
ORDT6CB3D98E80,CSTMBEAD2,ETWS0AFCD5,ECLRCC01E6,1,2024-04-04,Selesai,J&T,COD,198550
ORDT75190A758A,CSTMF3228,ETWSDFB723,ECLR417205,1,2024-02-26,Selesai,JNE,GoPay,429000
ORDT75190A758A,CSTMF3228,ETWSA86E4D,ECLRF96ACE,3,2024-02-26,Selesai,JNE,GoPay,313500
ORDT75190A758A,CSTMF3228,ETWS2F0E0E,ECLRE6DDC0,1,2024-02-26,Selesai,JNE,GoPay,79000
ORDTB6B9F12671,CSTMFE227,ETWSFAF604,ECLRAC652C,2,2024-07-14,Selesai,SiCepat,BCA,78000
ORDTC8FBE51CA9,CSTM03C5A,ETWSC8525C,ECLR9BAF23,1,2024-05-03,Selesai,J&T,BCA,69000
ORDTC8FBE51CA9,CSTM03C5A,ETWSDFB723,ECLR417205,3,2024-05-03,Selesai,J&T,BCA,1287000
ORDT1A801B0F4C,CSTM86F91,ETWS72F258,ECLRAB262D,3,2024-01-25,Selesai,JNE,COD,477000
ORDT1A801B0F4C,CSTM86F91,ETWS290A73,ECLRAC652C,3,2024-01-25,Selesai,JNE,COD,2077650
ORDTEDFFE90728,CSTMDBC24,ETWSEE4EB9,ECLR215F47,1,2024-01-20,Selesai,J&T,Mandiri,159500
ORDTEDFFE90728,CSTMDBC24,ETWS0B358B,ECLRAC652C,3,2024-01-20,Selesai,J&T,Mandiri,493500
ORDTEDFFE90728,CSTMDBC24,ETWS015FFC,ECLRA39C8D,2,2024-01-20,Selesai,J&T,Mandiri,658000
ORDTEDA8CBE13E,CSTM85054,ETWSDFB723,ECLR417205,1,2024-10-02,Selesai,J&T,COD,429000
ORDTCB55C0C58F,CSTMBE278,ETWSEA5DB1,ECLR1108AE,2,2024-07-12,Selesai,J&T,BCA,479000
ORDTA22C2B6ED6,CSTM0E781,ETWSAA367B,ECLR1108AE,2,2024-06-07,Selesai,JNE,DANA,302100
ORDTA05E9851A0,CSTM1BD27,ETWS2E2232,ECLR215F47,1,2024-02-14,Selesai,J&T,OVO,249000
ORDTA05E9851A0,CSTM1BD27,ETWSE721A5,ECLRA39C8D,2,2024-02-14,Selesai,J&T,OVO,586960
ORDT83BA21594C,CSTMD7D07,ETWSEF06D1,ECLRAC652C,2,2024-08-27,Selesai,JNE,COD,153300
ORDTF1EAD5793F,CSTM3F96A,ETWS6E8ADD,ECLR7B12A0,1,2024-04-03,Selesai,SiCepat,BCA,209300
ORDTF1EAD5793F,CSTM3F96A,ETWSB35690,ECLRAC652C,3,2024-04-03,Selesai,SiCepat,BCA,485550
ORDT9350C2FA35,CSTM7F6B6,ETWS58F1ED,ECLRA39C8D,2,2024-06-07,Selesai,SiCepat,Mandiri,198000
ORDT3C66834025,CSTM5AF44,ETWS278D45,ECLRAB262D,2,2024-08-29,Selesai,J&T,GoPay,384560
ORDTA26FFC60B6,CSTM6DD3F,ETWSF10659,ECLRA39C8D,3,2024-07-10,Selesai,J&T,BCA,624150
ORDTA26FFC60B6,CSTM6DD3F,ETWS429354,ECLR739363,2,2024-07-10,Selesai,J&T,BCA,498000
ORDTA7A5CFC5BB,CSTME1D8F,ETWS9B8B2E,ECLR0D30B9,1,2024-03-29,Selesai,J&T,BCA,179000
ORDTA7A5CFC5BB,CSTME1D8F,ETWSDB2E4C,ECLRAC652C,1,2024-03-29,Selesai,J&T,BCA,160000
ORDTA7A5CFC5BB,CSTME1D8F,ETWS002801,ECLRAC652C,1,2024-03-29,Selesai,J&T,BCA,104500
ORDTC197B0FAC6,CSTM362A7,ETWSB2BFDA,ECLR215F47,2,2024-01-01,Selesai,JNE,BRI,998000
ORDT2CFD282287,CSTMD7566,ETWS5A7C6A,ECLR55CFF5,2,2024-03-09,Selesai,JNE,DANA,358000
ORDT2CFD282287,CSTMD7566,ETWS891996,ECLR1108AE,1,2024-03-09,Selesai,JNE,DANA,429000
ORDT9EAF3A03A7,CSTMDCFA2,ETWS21CDBB,ECLRAC652C,1,2024-01-25,Selesai,SiCepat,COD,184500
ORDT9EAF3A03A7,CSTMDCFA2,ETWSF91B79,ECLRC0FF09,1,2024-01-25,Selesai,SiCepat,COD,616550
ORDT9EAF3A03A7,CSTMDCFA2,ETWS354FFC,ECLR9BAF23,2,2024-01-25,Selesai,SiCepat,COD,170000
ORDTA5C188B5B2,CSTM6A83D,ETWS20F48E,ECLREAF723,1,2024-04-16,Selesai,JNE,BCA,309000
ORDTD1F7D78212,CSTM3F7B5,ETWS11DABC,ECLREC6E8E,2,2024-07-25,Selesai,SiCepat,Mandiri,313500
ORDTD1F7D78212,CSTM3F7B5,ETWS967B37,ECLR5E4A65,2,2024-07-25,Selesai,SiCepat,Mandiri,302100
ORDTD1F7D78212,CSTM3F7B5,ETWS3997BE,ECLRAC652C,3,2024-07-25,Selesai,SiCepat,Mandiri,94617300
ORDTD7AB0F6102,CSTME7ADD,ETWS8E664D,ECLRAC652C,1,2024-07-27,Selesai,J&T,BRI,399000
ORDTD7AB0F6102,CSTME7ADD,ETWSC2F190,ECLR1108AE,3,2024-07-27,Selesai,J&T,BRI,2247000
ORDTD7AB0F6102,CSTME7ADD,ETWSC13A52,ECLREC6E8E,3,2024-07-27,Selesai,J&T,BRI,285600
ORDT3704A8EAAE,CSTMBB13F,ETWS3148F6,ECLREC6E8E,2,2024-09-14,Selesai,J&T,Mandiri,188100
ORDT3704A8EAAE,CSTMBB13F,ETWS6B9AAC,ECLRA39C8D,2,2024-09-14,Selesai,J&T,Mandiri,598000
ORDT3704A8EAAE,CSTMBB13F,ETWSE75C86,ECLRAC652C,1,2024-09-14,Selesai,J&T,Mandiri,199600
ORDTE6BDEE2F83,CSTM38811,ETWS3ECD2D,ECLRA39C8D,1,2024-01-21,Selesai,SiCepat,OVO,464550
ORDTE6BDEE2F83,CSTM38811,ETWS8C5F69,ECLRAC652C,1,2024-01-21,Selesai,SiCepat,OVO,449000
ORDTE6BDEE2F83,CSTM38811,ETWS5913FA,ECLRAC652C,3,2024-01-21,Selesai,SiCepat,OVO,574800
ORDT2FF0A54E21,CSTME4A98,ETWS287348,ECLR5E4A65,2,2024-06-10,Selesai,SiCepat,COD,418000
ORDT2FF0A54E21,CSTME4A98,ETWSC031A7,ECLR20695F,2,2024-06-10,Selesai,SiCepat,COD,283100
ORDT03E39AF766,CSTM4C058,ETWS85A726,ECLR739363,3,2024-04-11,Selesai,J&T,DANA,1393650
ORDT290EF655BC,CSTM07D15,ETWSF23FFD,ECLRA9C7CB,3,2024-06-01,Selesai,JNE,BRI,477000
