order_id,reviewer_id,product_id,review_text,rating,review_date
ORDT770709,CSTM90952,ETWS528,"Modelnya trendi, saya suka!",3.5,2024-07-25
ORDT535917,CSTM79161,ETWS732,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.0,2024-05-09
ORDT535917,CSTM79161,ETWS592,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2024-11-13
ORDT535917,CSTM79161,ETWS868,"Modelnya trendi, saya suka!",3.5,2025-01-29
ORDT486342,CSTM41725,ETWS791,Tasnya sangat bagus dan kuat!,3.5,2024-09-09
ORDT486342,CSTM41725,ETWS279,Pengiriman cepat dan kemasannya rapi!,3.0,2025-02-28
ORDT486342,CSTM41725,ETWS456,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2024-10-25
ORDT118007,CSTM04218,ETWS362,Tasnya sangat bagus dan kuat!,2.5,2025-01-04
ORDT118007,CSTM04218,ETWS126,"Harga sesuai dengan kualitas, tidak mengecewakan.",5.0,2025-01-30
ORDT118007,CSTM04218,ETWS497,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-10-14
ORDT511988,CSTM43200,ETWS774,Tasnya sangat bagus dan kuat!,2.5,2025-03-10
ORDT689954,CSTM35727,ETWS913,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2025-03-08
ORDT689954,CSTM35727,ETWS193,"Modelnya trendi, saya suka!",4.0,2025-03-13
ORDT840087,CSTM21927,ETWS033,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-02-11
ORDT840087,CSTM21927,ETWS330,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-12-24
ORDT244365,CSTM99347,ETWS919,Tasnya sangat bagus dan kuat!,1.5,2025-01-26
ORDT244365,CSTM99347,ETWS164,"Modelnya trendi, saya suka!",4.5,2024-11-20
ORDT316095,CSTM26449,ETWS073,Tasnya sangat bagus dan kuat!,1.5,2024-12-10
ORDT316095,CSTM26449,ETWS827,Tasnya sangat bagus dan kuat!,4.0,2024-08-25
ORDT316095,CSTM26449,ETWS808,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2024-10-17
ORDT791722,CSTM65007,ETWS177,Tasnya sangat bagus dan kuat!,4.5,2024-10-01
ORDT791722,CSTM65007,ETWS236,Pengiriman cepat dan kemasannya rapi!,4.5,2025-01-27
ORDT375753,CSTM41225,ETWS596,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2025-03-27
ORDT375753,CSTM41225,ETWS984,Pengiriman cepat dan kemasannya rapi!,4.0,2024-09-21
ORDT634955,CSTM72142,ETWS100,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",5.0,2024-12-01
ORDT714662,CSTM38536,ETWS669,"Modelnya trendi, saya suka!",2.5,2025-01-22
ORDT800375,CSTM58089,ETWS985,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-11-29
ORDT230919,CSTM39865,ETWS084,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2024-09-28
ORDT452454,CSTM76221,ETWS848,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2024-05-03
ORDT452454,CSTM76221,ETWS815,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2025-03-09
ORDT580318,CSTM63037,ETWS986,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-10-28
ORDT580318,CSTM63037,ETWS391,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-09-22
ORDT580318,CSTM63037,ETWS441,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2024-11-20
ORDT415191,CSTM41771,ETWS477,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2024-11-19
ORDT415191,CSTM41771,ETWS805,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2025-03-24
ORDT601339,CSTM02954,ETWS893,Pengiriman cepat dan kemasannya rapi!,4.0,2024-09-24
ORDT601339,CSTM02954,ETWS653,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2024-10-15
ORDT601339,CSTM02954,ETWS785,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2024-07-09
ORDT279423,CSTM43172,ETWS287,Tasnya sangat bagus dan kuat!,1.5,2025-02-02
ORDT279423,CSTM43172,ETWS268,Pengiriman cepat dan kemasannya rapi!,3.0,2025-02-13
ORDT031846,CSTM57956,ETWS497,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.0,2025-03-01
ORDT031846,CSTM57956,ETWS679,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2025-03-16
ORDT862752,CSTM72156,ETWS686,Pengiriman cepat dan kemasannya rapi!,3.0,2025-01-01
ORDT972660,CSTM92570,ETWS082,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-12-25
ORDT972660,CSTM92570,ETWS779,Tasnya sangat bagus dan kuat!,1.5,2024-11-15
ORDT972660,CSTM92570,ETWS367,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2025-03-13
ORDT682181,CSTM95890,ETWS846,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2024-08-16
ORDT682181,CSTM95890,ETWS161,"Harga sesuai dengan kualitas, tidak mengecewakan.",5.0,2024-03-27
ORDT862969,CSTM30380,ETWS657,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-12-06
ORDT184661,CSTM06058,ETWS105,Pengiriman cepat dan kemasannya rapi!,4.5,2025-03-21
ORDT184661,CSTM06058,ETWS396,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-02-26
ORDT184661,CSTM06058,ETWS073,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2025-03-29
ORDT388846,CSTM61251,ETWS082,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2025-03-20
ORDT249026,CSTM17789,ETWS083,"Warnanya cantik, persis seperti di foto.",4.0,2024-07-02
ORDT307789,CSTM49564,ETWS031,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-09-02
ORDT307789,CSTM49564,ETWS187,"Warnanya cantik, persis seperti di foto.",1.5,2025-03-26
ORDT307789,CSTM49564,ETWS161,Pengiriman cepat dan kemasannya rapi!,2.0,2024-10-06
ORDT364405,CSTM17855,ETWS885,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2025-01-06
ORDT364405,CSTM17855,ETWS897,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2024-10-12
ORDT802806,CSTM88447,ETWS010,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2024-09-22
ORDT514234,CSTM77796,ETWS283,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2025-01-09
ORDT216529,CSTM82732,ETWS771,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-02-15
ORDT096889,CSTM04987,ETWS255,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-03-07
ORDT956146,CSTM08338,ETWS367,Pengiriman cepat dan kemasannya rapi!,2.5,2024-11-11
ORDT956146,CSTM08338,ETWS400,"Modelnya trendi, saya suka!",1.0,2024-08-20
ORDT951952,CSTM66780,ETWS099,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-03-21
ORDT571916,CSTM98230,ETWS073,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2024-09-19
ORDT571916,CSTM98230,ETWS591,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.0,2024-03-06
ORDT571916,CSTM98230,ETWS887,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2025-02-09
ORDT403927,CSTM39044,ETWS582,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2024-12-18
ORDT403927,CSTM39044,ETWS504,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2025-03-02
ORDT403927,CSTM39044,ETWS317,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2025-03-22
ORDT214319,CSTM48403,ETWS895,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.0,2024-12-08
ORDT214319,CSTM48403,ETWS984,"Warnanya cantik, persis seperti di foto.",1.5,2024-11-08
ORDT214319,CSTM48403,ETWS979,"Modelnya trendi, saya suka!",4.5,2024-06-21
ORDT904552,CSTM30536,ETWS721,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2024-11-05
ORDT904552,CSTM30536,ETWS926,"Modelnya trendi, saya suka!",2.0,2025-02-19
ORDT904552,CSTM30536,ETWS269,"Warnanya cantik, persis seperti di foto.",1.0,2025-01-21
ORDT343379,CSTM42958,ETWS397,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2024-04-23
ORDT343379,CSTM42958,ETWS014,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2025-03-06
ORDT139754,CSTM10302,ETWS289,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2025-02-19
ORDT354406,CSTM39509,ETWS815,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2024-08-11
ORDT354406,CSTM39509,ETWS283,Pengiriman cepat dan kemasannya rapi!,4.5,2024-10-28
ORDT880569,CSTM45940,ETWS197,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-02-11
ORDT880569,CSTM45940,ETWS885,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.5,2024-12-27
ORDT562491,CSTM38722,ETWS397,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.5,2025-02-16
ORDT019985,CSTM08227,ETWS330,"Warnanya cantik, persis seperti di foto.",1.0,2024-09-27
ORDT242411,CSTM45438,ETWS653,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2025-02-07
ORDT242411,CSTM45438,ETWS388,"Modelnya trendi, saya suka!",1.0,2025-03-27
ORDT242411,CSTM45438,ETWS618,Pengiriman cepat dan kemasannya rapi!,4.5,2025-03-07
ORDT787900,CSTM85939,ETWS396,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2025-03-28
ORDT766869,CSTM26751,ETWS756,"Warnanya cantik, persis seperti di foto.",1.5,2024-12-04
ORDT766869,CSTM26751,ETWS001,"Warnanya cantik, persis seperti di foto.",4.5,2024-03-04
ORDT766869,CSTM26751,ETWS818,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-02-09
ORDT483986,CSTM11945,ETWS471,"Warnanya cantik, persis seperti di foto.",1.0,2024-12-10
ORDT483986,CSTM11945,ETWS895,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2025-02-11
ORDT798087,CSTM93437,ETWS587,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-12-19
ORDT559387,CSTM76725,ETWS253,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.0,2025-03-09
ORDT446677,CSTM20690,ETWS753,Pengiriman cepat dan kemasannya rapi!,3.5,2024-11-25
ORDT446677,CSTM20690,ETWS941,Pengiriman cepat dan kemasannya rapi!,4.0,2024-03-07
ORDT712540,CSTM68238,ETWS436,Pengiriman cepat dan kemasannya rapi!,1.0,2024-11-29
ORDT572227,CSTM91154,ETWS788,"Modelnya trendi, saya suka!",4.0,2024-11-28
ORDT426077,CSTM30746,ETWS478,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2025-03-21
ORDT426077,CSTM30746,ETWS627,"Warnanya cantik, persis seperti di foto.",2.0,2025-03-04
ORDT426077,CSTM30746,ETWS528,"Modelnya trendi, saya suka!",3.5,2025-01-14
ORDT295866,CSTM88627,ETWS779,"Lumayan, tapi kualitas tali kurang kuat.",2.0,2024-10-24
ORDT491340,CSTM49658,ETWS971,"Harga sesuai dengan kualitas, tidak mengecewakan.",5.0,2024-09-26
ORDT545416,CSTM24442,ETWS347,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2025-02-13
ORDT565565,CSTM46240,ETWS205,"Warnanya cantik, persis seperti di foto.",3.5,2025-03-03
ORDT997316,CSTM80416,ETWS205,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.5,2025-03-15
ORDT103557,CSTM34684,ETWS330,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.5,2025-01-22
ORDT103557,CSTM34684,ETWS477,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2024-12-17
ORDT635910,CSTM37530,ETWS136,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2024-06-08
ORDT633730,CSTM70260,ETWS253,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2024-10-13
ORDT633730,CSTM70260,ETWS985,Tasnya sangat bagus dan kuat!,3.5,2024-08-22
ORDT633730,CSTM70260,ETWS732,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2025-02-25
ORDT611552,CSTM60931,ETWS033,Tasnya sangat bagus dan kuat!,4.0,2024-11-30
ORDT096384,CSTM14855,ETWS020,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2025-01-10
ORDT096384,CSTM14855,ETWS396,"Modelnya trendi, saya suka!",5.0,2025-02-25
ORDT096384,CSTM14855,ETWS845,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-01-15
ORDT426074,CSTM83119,ETWS913,Pengiriman cepat dan kemasannya rapi!,2.5,2024-12-20
ORDT883203,CSTM76066,ETWS975,"Modelnya trendi, saya suka!",1.5,2024-04-10
ORDT883203,CSTM76066,ETWS343,Pengiriman cepat dan kemasannya rapi!,2.0,2024-12-11
ORDT608014,CSTM39988,ETWS063,Pengiriman cepat dan kemasannya rapi!,4.5,2025-03-25
ORDT608014,CSTM39988,ETWS596,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2024-11-26
ORDT608014,CSTM39988,ETWS582,Pengiriman cepat dan kemasannya rapi!,1.0,2024-10-16
ORDT635279,CSTM55154,ETWS732,"Ukuran sesuai deskripsi, bisa muat banyak barang.",5.0,2025-02-08
ORDT635279,CSTM55154,ETWS926,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.0,2025-02-02
ORDT665589,CSTM21848,ETWS100,"Lumayan, tapi kualitas tali kurang kuat.",5.0,2025-03-04
ORDT041499,CSTM91799,ETWS528,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",5.0,2024-09-11
ORDT041499,CSTM91799,ETWS707,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.0,2024-05-29
ORDT041499,CSTM91799,ETWS600,Pengiriman cepat dan kemasannya rapi!,2.5,2024-06-30
ORDT659210,CSTM14107,ETWS574,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2025-01-24
ORDT465946,CSTM55507,ETWS082,Tasnya sangat bagus dan kuat!,3.5,2024-11-16
ORDT868698,CSTM39247,ETWS707,"Modelnya trendi, saya suka!",3.0,2025-01-12
ORDT868698,CSTM39247,ETWS228,"Warnanya cantik, persis seperti di foto.",5.0,2025-01-05
ORDT868698,CSTM39247,ETWS843,"Modelnya trendi, saya suka!",5.0,2025-03-21
ORDT147192,CSTM22411,ETWS084,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.5,2024-09-30
ORDT147192,CSTM22411,ETWS153,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.0,2024-10-19
ORDT301963,CSTM23201,ETWS164,"Bagus, tapi harap diperhatikan kualitas resletingnya.",5.0,2024-11-25
ORDT301963,CSTM23201,ETWS031,Tasnya sangat bagus dan kuat!,2.0,2024-08-10
ORDT134704,CSTM71261,ETWS893,Tasnya sangat bagus dan kuat!,4.0,2024-11-14
ORDT647305,CSTM73543,ETWS862,Pengiriman cepat dan kemasannya rapi!,5.0,2024-05-15
ORDT647305,CSTM73543,ETWS883,"Warnanya cantik, persis seperti di foto.",2.5,2024-05-19
ORDT647305,CSTM73543,ETWS335,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2024-07-19
ORDT230747,CSTM62048,ETWS965,Tasnya sangat bagus dan kuat!,3.0,2025-01-09
ORDT230747,CSTM62048,ETWS901,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.5,2024-11-17
ORDT832858,CSTM71226,ETWS857,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.5,2024-11-29
ORDT210856,CSTM39549,ETWS506,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-03-05
ORDT210856,CSTM39549,ETWS945,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2025-01-24
ORDT210856,CSTM39549,ETWS152,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2025-02-15
ORDT048677,CSTM80745,ETWS263,"Modelnya trendi, saya suka!",2.5,2025-03-23
ORDT048677,CSTM80745,ETWS928,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-03-15
ORDT048677,CSTM80745,ETWS439,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2025-03-02
ORDT073458,CSTM86434,ETWS638,"Harga sesuai dengan kualitas, tidak mengecewakan.",5.0,2024-10-05
ORDT204841,CSTM27704,ETWS409,"Warnanya cantik, persis seperti di foto.",3.5,2025-03-25
ORDT204841,CSTM27704,ETWS205,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2025-02-11
ORDT204841,CSTM27704,ETWS454,"Warnanya cantik, persis seperti di foto.",3.5,2025-03-20
ORDT702406,CSTM51892,ETWS209,"Modelnya trendi, saya suka!",1.5,2024-11-22
ORDT702406,CSTM51892,ETWS289,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2025-02-26
ORDT333095,CSTM78476,ETWS802,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-02-18
ORDT333095,CSTM78476,ETWS442,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2024-05-22
ORDT333095,CSTM78476,ETWS779,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2024-06-08
ORDT244275,CSTM99567,ETWS153,Tasnya sangat bagus dan kuat!,2.0,2024-09-04
ORDT244275,CSTM99567,ETWS835,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2024-07-06
ORDT244275,CSTM99567,ETWS627,Pengiriman cepat dan kemasannya rapi!,2.0,2025-02-22
ORDT257305,CSTM41760,ETWS756,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2024-10-11
ORDT261837,CSTM68032,ETWS791,Tasnya sangat bagus dan kuat!,4.5,2024-06-18
ORDT261837,CSTM68032,ETWS335,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2024-06-20
ORDT645199,CSTM22895,ETWS618,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.5,2025-03-07
ORDT645199,CSTM22895,ETWS591,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-01-01
ORDT293244,CSTM63323,ETWS943,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-03-09
ORDT293244,CSTM63323,ETWS868,"Bagus, tapi harap diperhatikan kualitas resletingnya.",5.0,2024-06-27
ORDT626493,CSTM35668,ETWS550,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.0,2025-02-03
ORDT485496,CSTM66648,ETWS439,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2025-02-12
ORDT126178,CSTM53793,ETWS152,Tasnya sangat bagus dan kuat!,2.0,2024-08-02
ORDT128143,CSTM46299,ETWS409,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.0,2024-12-28
ORDT128143,CSTM46299,ETWS427,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-03-15
ORDT128143,CSTM46299,ETWS501,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-09-06
ORDT908282,CSTM10094,ETWS560,Pengiriman cepat dan kemasannya rapi!,3.0,2024-10-03
ORDT908282,CSTM10094,ETWS089,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2024-10-09
ORDT024131,CSTM75253,ETWS254,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-09-22
ORDT225535,CSTM26399,ETWS020,"Warnanya cantik, persis seperti di foto.",4.5,2024-11-14
ORDT225535,CSTM26399,ETWS960,Tasnya sangat bagus dan kuat!,3.5,2025-02-05
ORDT225535,CSTM26399,ETWS550,Pengiriman cepat dan kemasannya rapi!,3.5,2025-03-25
ORDT264344,CSTM28544,ETWS541,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-07-27
ORDT456278,CSTM27193,ETWS960,Tasnya sangat bagus dan kuat!,3.5,2024-05-07
ORDT024508,CSTM93384,ETWS444,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-07-15
ORDT720413,CSTM32150,ETWS153,Tasnya sangat bagus dan kuat!,3.5,2024-11-15
ORDT488678,CSTM42214,ETWS657,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2025-03-22
ORDT488678,CSTM42214,ETWS126,Tasnya sangat bagus dan kuat!,2.0,2025-02-26
ORDT488678,CSTM42214,ETWS805,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2025-03-19
ORDT309336,CSTM02175,ETWS367,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2025-03-05
ORDT599657,CSTM26951,ETWS534,"Modelnya trendi, saya suka!",2.0,2025-03-15
ORDT599657,CSTM26951,ETWS057,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-01-02
ORDT599657,CSTM26951,ETWS504,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2025-03-20
ORDT391274,CSTM97961,ETWS943,"Modelnya trendi, saya suka!",4.0,2025-01-17
ORDT391274,CSTM97961,ETWS020,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.5,2025-03-10
ORDT391274,CSTM97961,ETWS164,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-12-30
ORDT575140,CSTM33640,ETWS547,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2024-07-23
ORDT575140,CSTM33640,ETWS454,Tasnya sangat bagus dan kuat!,2.5,2025-03-24
ORDT575140,CSTM33640,ETWS149,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2024-12-18
ORDT723266,CSTM35089,ETWS193,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2024-02-29
ORDT723266,CSTM35089,ETWS919,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2024-04-24
ORDT089216,CSTM77945,ETWS383,"Warnanya cantik, persis seperti di foto.",3.5,2024-12-18
ORDT089216,CSTM77945,ETWS304,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-10-11
ORDT089216,CSTM77945,ETWS283,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.5,2025-01-03
ORDT029189,CSTM77146,ETWS103,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.5,2024-09-09
ORDT029189,CSTM77146,ETWS084,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2025-02-03
ORDT029189,CSTM77146,ETWS197,Tasnya sangat bagus dan kuat!,2.0,2024-10-31
ORDT432262,CSTM53079,ETWS862,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2025-01-09
ORDT432262,CSTM53079,ETWS317,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2024-09-20
ORDT741821,CSTM55792,ETWS279,"Harga sesuai dengan kualitas, tidak mengecewakan.",5.0,2025-03-18
ORDT741821,CSTM55792,ETWS919,Pengiriman cepat dan kemasannya rapi!,2.0,2025-02-06
ORDT271125,CSTM06800,ETWS304,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.5,2025-03-03
ORDT271125,CSTM06800,ETWS913,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2025-01-31
ORDT740023,CSTM79050,ETWS300,"Modelnya trendi, saya suka!",4.0,2025-02-27
ORDT740023,CSTM79050,ETWS149,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-03-09
ORDT740023,CSTM79050,ETWS251,Pengiriman cepat dan kemasannya rapi!,3.5,2025-03-10
ORDT876954,CSTM56031,ETWS541,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.5,2024-11-30
ORDT190024,CSTM97771,ETWS278,"Ukuran sesuai deskripsi, bisa muat banyak barang.",5.0,2025-02-19
ORDT325422,CSTM87518,ETWS103,Tasnya sangat bagus dan kuat!,3.0,2024-10-06
ORDT325422,CSTM87518,ETWS846,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-12-12
ORDT325422,CSTM87518,ETWS282,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-06-18
ORDT491140,CSTM46088,ETWS496,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2025-03-20
ORDT944345,CSTM98091,ETWS188,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2024-10-29
ORDT944345,CSTM98091,ETWS835,"Warnanya cantik, persis seperti di foto.",3.5,2024-04-24
ORDT842893,CSTM98779,ETWS582,"Modelnya trendi, saya suka!",3.5,2025-03-13
ORDT734201,CSTM25154,ETWS669,"Modelnya trendi, saya suka!",1.5,2025-02-24
ORDT734201,CSTM25154,ETWS397,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2024-10-16
ORDT156509,CSTM35167,ETWS251,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-06-13
ORDT047414,CSTM68784,ETWS455,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2025-02-24
ORDT047414,CSTM68784,ETWS788,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2025-03-15
ORDT602843,CSTM44935,ETWS674,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2025-03-21
ORDT602843,CSTM44935,ETWS471,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.0,2025-03-04
ORDT602843,CSTM44935,ETWS986,"Warnanya cantik, persis seperti di foto.",4.0,2025-03-14
ORDT995583,CSTM51770,ETWS603,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2024-12-14
ORDT864396,CSTM17298,ETWS057,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-12-16
ORDT864396,CSTM17298,ETWS477,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2025-03-04
ORDT864396,CSTM17298,ETWS735,"Lumayan, tapi kualitas tali kurang kuat.",4.0,2025-01-02
ORDT183568,CSTM75460,ETWS068,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-09-11
ORDT566864,CSTM75172,ETWS901,Pengiriman cepat dan kemasannya rapi!,1.0,2025-01-02
ORDT566864,CSTM75172,ETWS032,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2024-12-16
ORDT407031,CSTM58212,ETWS187,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.0,2025-01-20
ORDT407031,CSTM58212,ETWS197,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2025-01-03
ORDT428095,CSTM80140,ETWS835,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2025-03-06
ORDT428095,CSTM80140,ETWS603,"Warnanya cantik, persis seperti di foto.",5.0,2024-12-15
ORDT817850,CSTM54712,ETWS455,"Modelnya trendi, saya suka!",4.5,2024-08-22
ORDT817850,CSTM54712,ETWS020,Pengiriman cepat dan kemasannya rapi!,2.5,2024-11-04
ORDT309838,CSTM18603,ETWS347,"Modelnya trendi, saya suka!",2.0,2025-01-31
ORDT309838,CSTM18603,ETWS233,Tasnya sangat bagus dan kuat!,2.0,2025-02-26
ORDT479357,CSTM31553,ETWS603,Pengiriman cepat dan kemasannya rapi!,1.5,2024-12-19
ORDT479357,CSTM31553,ETWS253,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.0,2025-03-24
ORDT479357,CSTM31553,ETWS427,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.5,2025-02-03
